item_id,movie_title_raw,release_date,video_release_date,imdb_url,unknown,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,film_noir,horror,musical,mystery,romance,sci_fi,thriller,war,western,movie_title,release_year,rating_count,average_rating,rating_std,first_rated_time,last_rated_time,genre_count,decade_group,genre_list,genre_string,popularity_group,bayesian_average_rating
653,Touch of Evil (1958),1958-01-01,,http://us.imdb.com/M/title-exact?Touch%20of%20Evil%20(1958),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Touch of Evil,1958.0,34,3.911764705882353,0.8657680793384717,1997-09-20 22:48:49,1998-04-11 22:51:48,3,1950s,"['crime', 'film_noir', 'thriller']","crime, film_noir, thriller",Medium,3.7703185185185184
654,Chinatown (1974),1974-01-01,,http://us.imdb.com/M/title-exact?Chinatown%20(1974),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Chinatown,1974.0,147,4.136054421768708,0.9836990280771366,1997-09-21 15:05:38,1998-04-22 17:14:51,3,1970s,"['film_noir', 'mystery', 'thriller']","film_noir, mystery, thriller",Popular,4.06345628742515
655,Stand by Me (1986),1986-01-01,,http://us.imdb.com/M/title-exact?Stand%20by%20Me%20(1986),0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Stand by Me,1986.0,227,3.881057268722467,0.8460960484805813,1997-09-20 04:41:07,1998-04-22 02:45:03,3,1980s,"['adventure', 'comedy', 'drama']","adventure, comedy, drama",Popular,3.8526202429149796
656,M (1931),1931-01-01,,http://us.imdb.com/M/title-exact?M%20(1931),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,M,1931.0,44,4.0,0.9644856443408241,1997-09-22 18:09:57,1998-04-22 17:19:28,3,1930s,"['crime', 'film_noir', 'thriller']","crime, film_noir, thriller",Medium,3.85308125
657,"Manchurian Candidate, The (1962)",1962-01-01,,"http://us.imdb.com/M/title-exact?Manchurian%20Candidate,%20The%20(1962)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"Manchurian Candidate, The",1962.0,131,4.259541984732825,0.7604430516233179,1997-09-21 20:29:05,1998-04-22 17:12:03,2,1960s,"['film_noir', 'thriller']","film_noir, thriller",Popular,4.162895364238411
658,Pump Up the Volume (1990),1990-01-01,,http://us.imdb.com/M/title-exact?Pump%20Up%20the%20Volume%20(1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pump Up the Volume,1990.0,79,3.4177215189873418,1.0452284124891487,1997-09-20 19:02:07,1998-04-22 03:03:46,1,1990s,['drama'],drama,Popular,3.440375757575758
659,Arsenic and Old Lace (1944),1944-01-01,,http://us.imdb.com/M/title-exact?Arsenic%20and%20Old%20Lace%20(1944),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Arsenic and Old Lace,1944.0,115,4.078260869565217,0.8599043815362278,1997-09-26 09:33:35,1998-04-22 17:23:16,3,1940s,"['comedy', 'mystery', 'thriller']","comedy, mystery, thriller",Popular,3.9970162962962963
660,Fried Green Tomatoes (1991),1991-01-01,,http://us.imdb.com/M/title-exact?Fried%20Green%20Tomatoes%20at%20the%20Whistle%20Stop%20Cafe%20(1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Fried Green Tomatoes,1991.0,153,3.764705882352941,0.9717368192162079,1997-09-20 04:37:14,1998-04-22 02:50:04,1,1990s,['drama'],drama,Popular,3.7375560693641616
661,High Noon (1952),1952-01-01,,http://us.imdb.com/M/title-exact?High%20Noon%20(1952),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,High Noon,1952.0,88,4.1022727272727275,0.8170562907389886,1997-09-21 20:38:28,1998-04-22 17:19:29,1,1950s,['western'],western,Popular,3.9962703703703704
662,Somewhere in Time (1980),1980-01-01,,http://us.imdb.com/M/title-exact?Somewhere%20in%20Time%20(1980),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Somewhere in Time,1980.0,82,3.426829268292683,0.9690327085521429,1997-09-20 04:38:40,1998-04-20 04:40:07,2,1980s,"['drama', 'romance']","drama, romance",Popular,3.4470313725490196
663,Being There (1979),1979-01-01,,http://us.imdb.com/M/title-exact?Being%20There%20(1979),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Being There,1979.0,116,3.9051724137931036,1.0630427884215163,1997-09-20 17:57:20,1998-04-22 17:22:53,1,1970s,['comedy'],comedy,Popular,3.849979411764706
664,"Paris, Texas (1984)",1984-01-01,,"http://us.imdb.com/M/title-exact?Paris,%20Texas%20(1984)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Paris, Texas",1984.0,46,3.5434782608695654,1.0264614890027766,1997-09-21 17:35:36,1998-04-14 10:35:04,1,1980s,['drama'],drama,Medium,3.539351515151516
665,Alien 3 (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Alien%203%20(1992),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,Alien 3,1992.0,100,2.83,1.101468257932258,1997-09-20 21:55:20,1998-04-20 05:03:42,4,1990s,"['action', 'horror', 'sci_fi', 'thriller']","action, horror, sci_fi, thriller",Popular,2.9466433333333333
666,Blood For Dracula (Andy Warhol's Dracula) (1974),1974-01-01,,http://us.imdb.com/M/title-exact?Andy%20Warhol's%20Dracula%20(1974),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Blood For Dracula (Andy Warhol's Dracula),1974.0,5,2.4,1.140175425099138,1997-11-13 19:11:10,1998-04-09 14:29:52,1,1970s,['horror'],horror,Cold,3.303888
667,Audrey Rose (1977),1977-01-01,,http://us.imdb.com/M/title-exact?Audrey%20Rose%20(1977),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Audrey Rose,1977.0,12,2.1666666666666665,1.1146408580454255,1997-09-25 21:53:01,1998-04-18 17:28:00,1,1970s,['horror'],horror,Medium,3.0186625
668,Blood Beach (1981),1981-01-01,,http://us.imdb.com/M/title-exact?Blood%20Beach%20(1981),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Blood Beach,1981.0,6,2.1666666666666665,1.4719601443879744,1997-09-22 18:09:21,1998-03-31 13:59:38,2,1980s,"['action', 'horror']","action, horror",Cold,3.2152769230769236
669,Body Parts (1991),1991-01-01,,http://us.imdb.com/M/title-exact?Body%20Parts%20(1991),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Body Parts,1991.0,13,1.6153846153846154,1.0439078454267836,1997-09-20 21:59:27,1998-04-09 14:27:00,1,1990s,['horror'],horror,Medium,2.7756727272727275
670,Body Snatchers (1993),1993-01-01,,http://us.imdb.com/M/title-exact?Body%20Snatchers%20(1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,Body Snatchers,1993.0,36,3.0,1.17108008753824,1997-09-21 18:49:45,1998-04-18 17:25:51,3,1990s,"['horror', 'sci_fi', 'thriller']","horror, sci_fi, thriller",Medium,3.1892357142857146
671,Bride of Frankenstein (1935),1935-01-01,,http://us.imdb.com/M/title-exact?Bride%20of%20Frankenstein%20(1935),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bride of Frankenstein,1935.0,46,3.608695652173913,1.0430353327256032,1997-09-22 18:07:37,1998-04-11 23:10:57,1,1930s,['horror'],horror,Medium,3.584806060606061
672,Candyman (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Candyman%20(1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Candyman,1992.0,65,2.723076923076923,1.2184479408720685,1997-09-20 21:58:12,1998-04-22 04:14:45,1,1990s,['horror'],horror,Popular,2.912908235294118
673,Cape Fear (1962),1962-01-01,,http://us.imdb.com/M/title-exact?Cape%20Fear%20(1962),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cape Fear,1962.0,86,3.5232558139534884,0.8908257132775123,1997-09-22 18:09:42,1998-04-17 01:56:04,2,1960s,"['film_noir', 'thriller']","film_noir, thriller",Popular,3.524501886792453
674,Cat People (1982),1982-01-01,,http://us.imdb.com/M/title-exact?Cat%20People%20(1982),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Cat People,1982.0,48,2.8958333333333335,0.8809951658604622,1997-09-22 18:11:37,1998-04-18 17:25:21,1,1980s,['horror'],horror,Medium,3.0823117647058824
675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",1922-01-01,,"http://us.imdb.com/M/title-exact?Nosferatu,%20eine%20Symphonie%20des%20Grauens%20(1922)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",1922.0,54,3.5555555555555554,1.0757475095962414,1997-09-22 18:11:37,1998-04-18 17:25:21,1,1920s,['horror'],horror,Medium,3.5486108108108105
676,"Crucible, The (1996)",1996-11-27,,"http://us.imdb.com/M/title-exact?Crucible,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Crucible, The",1996.0,77,3.3376623376623376,1.0209694774857967,1997-09-22 16:25:13,1998-04-22 02:52:29,1,1990s,['drama'],drama,Popular,3.3772907216494845
677,Fire on the Mountain (1996),1997-01-24,,http://us.imdb.com/M/title-exact?Fire%20on%20the%20Mountain%20(1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fire on the Mountain,1996.0,1,3.0,0.0,1998-03-31 14:28:19,1998-03-31 14:28:19,1,1990s,['documentary'],documentary,Cold,3.5046285714285714
678,Volcano (1997),1997-04-25,,http://us.imdb.com/M/title-exact?Volcano%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Volcano,1997.0,219,2.808219178082192,1.022555723968792,1997-09-20 20:13:39,1998-04-22 22:25:48,2,1990s,"['drama', 'thriller']","drama, thriller",Popular,2.868607531380753
679,Conan the Barbarian (1981),1981-01-01,,http://us.imdb.com/M/title-exact?Conan+the+Barbarian+(1981),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Conan the Barbarian,1981.0,107,3.046728971962617,1.0405294150511406,1997-09-20 20:47:23,1998-04-20 05:01:11,2,1980s,"['action', 'adventure']","action, adventure",Popular,3.1228125984251967
680,Kull the Conqueror (1997),1997-08-29,,http://us.imdb.com/M/title-exact?Kull+the+Conqueror+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kull the Conqueror,1997.0,34,2.5588235294117645,1.4604104128549087,1997-09-22 17:56:12,1998-04-18 03:51:43,2,1990s,"['action', 'adventure']","action, adventure",Medium,2.9184666666666663
681,Wishmaster (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Wishmaster+(1997),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Wishmaster,1997.0,27,2.4444444444444446,1.3959648809042255,1997-10-02 14:08:35,1998-04-18 03:54:01,1,1990s,['horror'],horror,Medium,2.9063234042553194
682,I Know What You Did Last Summer (1997),1997-10-17,,http://us.imdb.com/M/title-exact?I+Know+What+You+Did+Last+Summer+(1997),0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,I Know What You Did Last Summer,1997.0,100,3.06,1.2045368781855914,1997-09-28 16:24:51,1998-04-22 22:27:12,3,1990s,"['horror', 'mystery', 'thriller']","horror, mystery, thriller",Popular,3.13831
683,Rocket Man (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Rocket+Man+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Rocket Man,1997.0,49,2.4081632653061225,1.1711526968998462,1997-11-07 07:05:07,1998-04-22 23:08:31,1,1990s,['comedy'],comedy,Medium,2.7332927536231884
684,In the Line of Fire (1993),1993-01-01,,http://us.imdb.com/M/title-exact?In%20the%20Line%20of%20Fire%20(1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,In the Line of Fire,1993.0,169,3.7928994082840237,0.7858551578419467,1997-09-20 18:02:48,1998-04-22 02:50:05,2,1990s,"['action', 'thriller']","action, thriller",Popular,3.76506455026455
685,Executive Decision (1996),1996-03-09,,http://us.imdb.com/M/title-exact?Executive%20Decision%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Executive Decision,1996.0,157,3.356687898089172,0.9129603780931511,1997-09-20 20:19:44,1998-04-17 03:15:01,2,1990s,"['action', 'thriller']","action, thriller",Popular,3.3762553672316384
686,"Perfect World, A (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Perfect%20World,%20A%20(1993)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Perfect World, A",1993.0,50,3.68,0.9354688882139941,1997-09-20 21:55:47,1998-04-22 02:50:44,2,1990s,"['action', 'drama']","action, drama",Medium,3.637102857142857
687,McHale's Navy (1997),1997-04-18,,http://us.imdb.com/M/title-exact?McHale's%20Navy%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,McHale's Navy,1997.0,69,2.1884057971014492,1.1150753379828935,1997-09-20 04:02:48,1998-04-18 03:54:43,2,1990s,"['comedy', 'war']","comedy, war",Popular,2.489856179775281
688,Leave It to Beaver (1997),1997-08-22,,http://us.imdb.com/M/title-exact?Leave+It+To+Beaver+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Leave It to Beaver,1997.0,44,1.8409090909090908,1.0771016625849856,1997-09-22 17:56:12,1998-04-18 03:52:16,1,1990s,['comedy'],comedy,Medium,2.36870625
689,"Jackal, The (1997)",1997-01-01,,http://us.imdb.com/M/title-exact?Jackal%2C+The+(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Jackal, The",1997.0,87,3.1494252873563218,1.1666762133492627,1997-11-12 19:11:13,1998-04-22 23:10:38,2,1990s,"['action', 'thriller']","action, thriller",Popular,3.2205345794392524
690,Seven Years in Tibet (1997),1997-01-01,,http://us.imdb.com/M/title-exact?Seven+Years+in+Tibet+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Seven Years in Tibet,1997.0,155,3.458064516129032,1.0704939367123543,1997-10-04 02:15:09,1998-04-22 23:04:20,2,1990s,"['drama', 'war']","drama, war",Popular,3.466269714285714
691,Dark City (1998),1998-01-09,,http://us.imdb.com/M/title-exact?imdb-title-118929,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Dark City,1998.0,16,3.5,1.0327955589886444,1998-02-05 20:25:30,1998-04-18 03:43:51,3,1990s,"['film_noir', 'sci_fi', 'thriller']","film_noir, sci_fi, thriller",Medium,3.516588888888889
692,"American President, The (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?American%20President,%20The%20(1995)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"American President, The",1995.0,164,3.6280487804878048,0.9538780246705673,1997-09-20 04:33:15,1998-04-22 02:34:44,3,1990s,"['comedy', 'drama', 'romance']","comedy, drama, romance",Popular,3.6173760869565212
693,Casino (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Casino%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Casino,1995.0,91,3.6483516483516483,0.9817628857613043,1997-09-20 17:56:47,1998-04-21 19:57:30,1,1990s,['drama'],drama,Popular,3.6270018018018013
694,Persuasion (1995),1995-09-25,,http://us.imdb.com/Title?Persuasion+(1995/I),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Persuasion,1995.0,44,4.045454545454546,1.0987211478243846,1997-09-21 17:29:26,1998-04-22 17:25:46,1,1990s,['romance'],romance,Medium,3.8843312500000007
695,Kicking and Screaming (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Kicking%20and%20Screaming%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Kicking and Screaming,1995.0,13,2.923076923076923,1.255755978254962,1997-09-26 03:49:36,1998-04-03 06:34:02,2,1990s,"['comedy', 'drama']","comedy, drama",Medium,3.2908242424242427
696,City Hall (1996),1996-02-16,,http://us.imdb.com/M/title-exact?City%20Hall%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,City Hall,1996.0,79,3.1392405063291138,0.8432868723675432,1997-09-20 04:05:38,1998-04-17 03:53:14,2,1990s,"['drama', 'thriller']","drama, thriller",Popular,3.2181535353535358
697,"Basketball Diaries, The (1995)",1995-01-01,,"http://us.imdb.com/M/title-exact?Basketball%20Diaries,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Basketball Diaries, The",1995.0,40,3.425,1.2585604311968333,1997-09-20 19:01:08,1998-04-04 14:51:46,1,1990s,['drama'],drama,Medium,3.459953333333333
698,"Browning Version, The (1994)",1994-01-01,,"http://us.imdb.com/M/title-exact?Browning%20Version,%20The%20(1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Browning Version, The",1994.0,10,3.0,1.1547005383792515,1997-10-26 18:01:17,1998-04-17 03:12:14,1,1990s,['drama'],drama,Cold,3.35324
699,Little Women (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Little%20Women%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Little Women,1994.0,102,3.676470588235294,0.9560828157704393,1997-09-22 19:29:46,1998-04-22 02:41:35,1,1990s,['drama'],drama,Popular,3.65243606557377
700,Miami Rhapsody (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Miami%20Rhapsody%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Miami Rhapsody,1995.0,15,2.6,1.0555973258234952,1997-09-21 18:18:43,1998-04-04 20:57:07,1,1990s,['comedy'],comedy,Medium,3.1313485714285716
701,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?Macht%20der%20Bilder:%20Leni%20Riefenstahl,%20Die%20(1993)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Wonderful, Horrible Life of Leni Riefenstahl, The",1993.0,10,4.0,0.6666666666666666,1997-10-26 18:00:12,1998-04-18 06:04:41,1,1990s,['documentary'],documentary,Cold,3.6865733333333335
702,Barcelona (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Barcelona%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Barcelona,1994.0,53,3.018867924528302,1.1178717078884914,1997-09-26 21:36:00,1998-04-11 23:01:47,2,1990s,"['comedy', 'romance']","comedy, romance",Medium,3.158865753424658
703,Widows' Peak (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Widows'%20Peak%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Widows' Peak,1994.0,19,3.5789473684210527,0.8377078165833909,1997-10-06 22:36:54,1998-04-04 20:26:02,1,1990s,['drama'],drama,Medium,3.553774358974359
704,"House of the Spirits, The (1993)",1993-01-01,,"http://us.imdb.com/M/title-exact?House%20of%20the%20Spirits,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"House of the Spirits, The",1993.0,24,3.0416666666666665,0.8064504441319256,1997-09-30 23:42:59,1998-04-07 22:28:43,2,1990s,"['drama', 'romance']","drama, romance",Medium,3.2635727272727273
705,Singin' in the Rain (1952),1952-01-01,,http://us.imdb.com/M/title-exact?Singin'%20in%20the%20Rain%20(1952),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Singin' in the Rain,1952.0,137,3.9927007299270074,0.9888819471337872,1997-09-20 19:58:46,1998-04-22 17:19:29,2,1950s,"['musical', 'romance']","musical, romance",Popular,3.9337401273885355
706,Bad Moon (1996),1996-11-01,,http://us.imdb.com/M/title-exact?Bad%20Moon%20(1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bad Moon,1996.0,6,2.6666666666666665,1.0327955589886444,1997-09-21 18:49:45,1998-04-18 17:28:00,1,1990s,['horror'],horror,Cold,3.330661538461539
707,Enchanted April (1991),1991-01-01,,http://us.imdb.com/M/title-exact?Enchanted%20April%20(1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Enchanted April,1991.0,70,3.9285714285714284,1.0400867936390101,1997-09-20 22:17:28,1998-04-15 17:59:14,1,1990s,['drama'],drama,Popular,3.8399688888888885
708,"Sex, Lies, and Videotape (1989)",1989-01-01,,"http://us.imdb.com/M/title-exact?sex,%20lies,%20and%20videotape%20(1989)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Sex, Lies, and Videotape",1989.0,101,3.4752475247524752,0.912075209683287,1997-09-22 18:08:34,1998-04-17 03:30:30,1,1980s,['drama'],drama,Popular,3.484274380165289
709,Strictly Ballroom (1992),1992-01-01,,http://us.imdb.com/M/title-exact?Strictly%20Ballroom%20(1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Strictly Ballroom,1992.0,104,4.028846153846154,0.8972095984106546,1997-09-20 21:46:58,1998-04-17 20:40:04,2,1990s,"['comedy', 'romance']","comedy, romance",Popular,3.9483645161290326
710,Better Off Dead... (1985),1985-01-01,,http://us.imdb.com/Title?Better+Off+Dead...+(1985),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Better Off Dead...,1985.0,79,3.569620253164557,0.8724199221763517,1997-09-20 20:04:49,1998-04-21 07:07:21,1,1980s,['comedy'],comedy,Popular,3.561587878787879
711,"Substance of Fire, The (1996)",1996-12-06,,"http://us.imdb.com/M/title-exact?Substance%20of%20Fire,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Substance of Fire, The",1996.0,1,4.0,0.0,1997-10-26 18:00:12,1997-10-26 18:00:12,1,1990s,['drama'],drama,Cold,3.552247619047619
712,Tin Men (1987),1987-01-01,,http://us.imdb.com/M/title-exact?Tin%20Men%20(1987),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Tin Men,1987.0,51,3.0784313725490198,0.7705358461460948,1997-09-21 20:31:33,1998-04-11 23:07:57,2,1980s,"['comedy', 'drama']","comedy, drama",Medium,3.2055943661971833
713,Othello (1995),1995-12-18,,http://us.imdb.com/M/title-exact?Othello%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Othello,1995.0,72,3.611111111111111,0.986608296712738,1997-09-20 19:38:57,1998-04-06 22:50:24,1,1990s,['drama'],drama,Popular,3.5934478260869565
714,Carrington (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Carrington%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Carrington,1995.0,13,3.230769230769231,1.0127393670836666,1997-10-15 22:36:05,1998-04-06 23:10:14,2,1990s,"['drama', 'romance']","drama, romance",Medium,3.412036363636364
715,To Die For (1995),1995-01-01,,http://us.imdb.com/M/title-exact?To%20Die%20For%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,To Die For,1995.0,87,3.2758620689655173,1.168278948575229,1997-09-20 21:33:14,1998-04-18 14:54:07,2,1990s,"['comedy', 'drama']","comedy, drama",Popular,3.3233383177570093
716,Home for the Holidays (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Home%20for%20the%20Holidays%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Home for the Holidays,1995.0,58,3.1551724137931036,1.2254855698998126,1997-09-20 04:39:30,1998-04-20 04:39:27,2,1990s,"['drama', 'romance']","drama, romance",Popular,3.2512461538461537
717,"Juror, The (1996)",1996-01-01,,"http://us.imdb.com/M/title-exact?Juror,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Juror, The",1996.0,82,2.817073170731707,1.145339981661468,1997-09-20 04:09:58,1998-04-21 21:41:02,2,1990s,"['drama', 'thriller']","drama, thriller",Popular,2.956835294117647
718,In the Bleak Midwinter (1995),1996-02-23,,http://us.imdb.com/M/title-exact?In%20the%20Bleak%20Midwinter%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,In the Bleak Midwinter,1995.0,16,3.6875,1.2499999999999998,1997-09-20 17:02:36,1998-04-06 23:03:56,1,1990s,['comedy'],comedy,Medium,3.5999222222222222
719,Canadian Bacon (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Canadian%20Bacon%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Canadian Bacon,1994.0,29,2.413793103448276,1.0527936095153945,1997-09-26 21:10:22,1998-04-17 03:48:18,2,1990s,"['comedy', 'war']","comedy, war",Medium,2.869330612244898
720,First Knight (1995),1995-01-01,,http://us.imdb.com/M/title-exact?First%20Knight%20(1995),0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,First Knight,1995.0,86,3.0232558139534884,1.1164728513971922,1997-09-20 18:03:32,1998-04-20 14:00:01,4,1990s,"['action', 'adventure', 'drama', 'romance']","action, adventure, drama, romance",Popular,3.1188415094339628
721,Mallrats (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Mallrats%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mallrats,1995.0,54,3.4444444444444446,1.1437552625579175,1997-09-20 21:41:11,1998-04-17 03:48:18,1,1990s,['comedy'],comedy,Medium,3.46752972972973
722,Nine Months (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Nine%20Months%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Nine Months,1995.0,58,2.9310344827586206,0.9150221733583546,1997-09-22 19:38:06,1998-04-20 04:44:20,1,1990s,['comedy'],comedy,Popular,3.0845794871794867
723,Boys on the Side (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Boys%20on%20the%20Side%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Boys on the Side,1995.0,34,3.1470588235294117,1.1581686939766869,1997-09-27 00:20:59,1998-04-06 23:17:17,2,1990s,"['comedy', 'drama']","comedy, drama",Medium,3.288837037037037
724,Circle of Friends (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Circle%20of%20Friends%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Circle of Friends,1995.0,76,3.486842105263158,0.9590748466118317,1997-09-21 08:22:40,1998-04-20 04:40:41,2,1990s,"['drama', 'romance']","drama, romance",Popular,3.495804166666667
725,Exit to Eden (1994),1994-01-01,,http://us.imdb.com/M/title-exact?Exit%20to%20Eden%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Exit to Eden,1994.0,16,2.75,0.9309493362512627,1997-09-26 22:49:04,1998-04-06 23:32:48,1,1990s,['comedy'],comedy,Medium,3.1832555555555557
726,Fluke (1995),1995-01-01,,http://us.imdb.com/M/title-exact?Fluke%20(1995),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Fluke,1995.0,14,2.4285714285714284,1.0894095588038444,1997-10-05 06:35:40,1998-04-16 14:53:05,2,1990s,"['children', 'drama']","children, drama",Medium,3.0763882352941176
